UbiReg,UbiPro,Reg,Pro,UbiDis,Dis,idh,vidaEsp,EducSec,EducAnhos,IngresoFam
80000,80500,CUSCO,Canas,80501,Yanaoca                                 ,0.2622,59.99,49.48,5.83,238.3
80000,80500,CUSCO,Canas,80502,Checca                                  ,0.1725,63.4,34.65,4.8,108.1
80000,80500,CUSCO,Canas,80503,Kunturkanki                             ,0.2404,58.74,36.34,5.35,237.2
80000,80500,CUSCO,Canas,80504,Langui                                  ,0.2825,63.71,59.56,5.71,247.7
80000,80500,CUSCO,Canas,80505,Layo                                    ,0.2193,62.31,34.6,5.3,178.4
80000,80500,CUSCO,Canas,80506,Pampamarca       ,0.2815,60.31,58.93,6.34,250.2
80000,80500,CUSCO,Canas,80507,Quehue                                  ,0.214,63.88,33.94,4.71,176.3
80000,80500,CUSCO,Canas,80508,Tupac Amaru                             ,0.1845,57.56,15.09,4.59,200.5
80000,80600,CUSCO,Canchis,80601,Sicuani                                 ,0.4616,74.57,66.94,8.44,559.7
80000,80600,CUSCO,Canchis,80602,Checacupe                               ,0.2955,72.49,50.23,5.6,254.1
80000,80600,CUSCO,Canchis,80603,Combapata                               ,0.3145,74.95,66.69,5.94,244
80000,80600,CUSCO,Canchis,80604,Marangani                               ,0.3045,75.21,52.93,5.61,255.9
80000,80600,CUSCO,Canchis,80605,Pitumarca                               ,0.211,73.29,22.23,3.87,194.8
80000,80600,CUSCO,Canchis,80606,San Pablo                               ,0.2909,72.23,46.24,5.26,264.8
80000,80600,CUSCO,Canchis,80607,San Pedro                               ,0.3057,70.53,64.35,6.31,240.1
80000,80600,CUSCO,Canchis,80608,Tinta                                   ,0.3787,73.46,58.95,6.86,396.8
80000,80700,CUSCO,Chumbivilcas,80701,Santo Tomas                             ,0.2542,66.57,35.81,5.09,238
80000,80700,CUSCO,Chumbivilcas,80702,Capacmarca                              ,0.1637,67.31,5.99,3.96,195.8
80000,80700,CUSCO,Chumbivilcas,80703,Chamaca                                 ,0.1849,67.21,28.95,5.03,121.4
80000,80700,CUSCO,Chumbivilcas,80704,Colquemarca                             ,0.2221,72.65,33.72,4.52,168.7
80000,80700,CUSCO,Chumbivilcas,80705,Livitaca                                ,0.1885,66.49,32.49,4.59,129.5
80000,80700,CUSCO,Chumbivilcas,80706,Llusco                                  ,0.1507,67.74,17.97,3.41,118
80000,80700,CUSCO,Chumbivilcas,80707,Quinota                                 ,0.1716,69.87,27.84,3.96,116
80000,80700,CUSCO,Chumbivilcas,80708,Velille                                 ,0.2376,64.02,26.63,5.41,230.6
80000,80800,CUSCO,Espinar,80801,Espinar                                 ,0.458,67.47,64.15,8.19,657.7
80000,80800,CUSCO,Espinar,80802,Condoroma                               ,0.3358,67.09,41.46,6.16,408.2
80000,80800,CUSCO,Espinar,80803,Coporaque                               ,0.2186,67.44,30.34,4.43,188.7
80000,80800,CUSCO,Espinar,80804,Ocoruro                                 ,0.2976,67.11,36.44,5.34,342
80000,80800,CUSCO,Espinar,80805,Pallpata                                ,0.2657,65.47,37.34,5.65,250.3
80000,80800,CUSCO,Espinar,80806,Pichigua                                ,0.3535,65.61,55.44,5.91,436.2
80000,80800,CUSCO,Espinar,80807,Suyckutambo  ,0.2655,70.63,35.8,4.39,272.2
80000,80800,CUSCO,Espinar,80808,Alto Pichigua                           ,0.2962,63.59,43.25,4.91,358.4
80000,80900,CUSCO,La Convencion,80901,Santa Ana                               ,0.517,76.04,63.6,9.33,724.5
80000,80900,CUSCO,La Convencion,80902,Echarate                                ,0.3396,75.22,27.68,6.21,428.4
80000,80900,CUSCO,La Convencion,80903,Huayopata                               ,0.4494,75.29,55.57,7.18,616.8
80000,80900,CUSCO,La Convencion,80904,Maranura                                ,0.3946,77.41,54.3,7.01,423.5
80000,80900,CUSCO,La Convencion,80905,Ocobamba                                ,0.2551,69.33,38.22,6.06,198.6
80000,80900,CUSCO,La Convencion,80906,Quellouno                               ,0.2931,72.58,32.17,5.92,291
80000,80900,CUSCO,La Convencion,80907,Kimbiri                                 ,0.3029,71.68,26.28,5.81,358.3
80000,80900,CUSCO,La Convencion,80908,Santa Teresa                            ,0.3475,75.11,41.9,6.55,366.1
80000,80900,CUSCO,La Convencion,80909,Vilcabamba                              ,0.2529,74.82,37.23,5.91,181.3
80000,80900,CUSCO,La Convencion,80910,Pichari                                 ,0.3224,74.36,25.23,6.38,386.7
80000,81000,CUSCO,Paruro,81001,Paruro                                  ,0.3104,62.77,51.38,6.18,329.3
80000,81000,CUSCO,Paruro,81002,Accha                                   ,0.2537,58.75,34.54,5.07,288.7
80000,81000,CUSCO,Paruro,81003,Ccapi                                   ,0.1682,63.3,19.79,4.53,129.2
80000,81000,CUSCO,Paruro,81004,Colcha                                  ,0.2164,61.88,43.5,4.56,174.7
80000,81000,CUSCO,Paruro,81005,Huanoquite                              ,0.1631,63.4,33.55,3.66,114.6
80000,81000,CUSCO,Paruro,81006,Omacha                                  ,0.1633,62.8,17.41,4.21,134.2
80000,81000,CUSCO,Paruro,81007,Paccaritambo                            ,0.1803,61.81,21.1,3.75,173.4
80000,81000,CUSCO,Paruro,81008,Pillpinto                               ,0.1818,65.07,23.29,4.58,138.8
80000,81000,CUSCO,Paruro,81009,Yaurisque                               ,0.2362,62.02,36.89,4.75,225.1
80000,81100,CUSCO,Paucartambo,81101,Paucartambo                             ,0.1798,58.22,18.19,4.05,187.7
80000,81100,CUSCO,Paucartambo,81102,Caicay                                  ,0.1883,62.06,16.22,3.94,205.3
80000,81100,CUSCO,Paucartambo,81103,Challabamba                             ,0.1635,58.34,25.47,3.39,149.7
80000,81100,CUSCO,Paucartambo,81104,Colquepata                              ,0.1355,65.03,12.16,3.3,116
80000,81100,CUSCO,Paucartambo,81105,Huancarani                              ,0.1805,66.16,36.69,3.93,125.1
80000,81100,CUSCO,Paucartambo,81106,Kosnipata                               ,0.2557,61.75,25.38,6.2,275.1
80000,81200,CUSCO,Quispicanchi,81201,Urcos                                   ,0.407,63.95,63.27,7.03,565.5
80000,81200,CUSCO,Quispicanchi,81202,Andahuaylillas                          ,0.3905,61.78,63.32,7.14,525.8
80000,81200,CUSCO,Quispicanchi,81203,Camanti                                 ,0.3786,55.56,35.55,7.91,706.4
80000,81200,CUSCO,Quispicanchi,81204,Ccarhuayo                               ,0.1346,60.96,13.33,3.4,116.8
80000,81200,CUSCO,Quispicanchi,81205,Ccatca                                  ,0.1705,69.15,17.99,3.82,138.7
80000,81200,CUSCO,Quispicanchi,81206,Cusipata                                ,0.2085,60.15,38.2,5.06,163.9
80000,81200,CUSCO,Quispicanchi,81207,Huaro                                   ,0.3617,64.83,57.72,7.24,408.7
80000,81200,CUSCO,Quispicanchi,81208,Lucre                                   ,0.3542,58.68,44.27,7.17,512
80000,81200,CUSCO,Quispicanchi,81209,Marcapata                               ,0.1706,61.8,17.4,4.35,147.9
80000,81200,CUSCO,Quispicanchi,81210,Ocongate                                ,0.2394,65.59,30.48,4.4,246.8
80000,81200,CUSCO,Quispicanchi,81211,Oropesa                                 ,0.4289,62.86,58.52,7.64,663.1
80000,81200,CUSCO,Quispicanchi,81212,Quiquijana                              ,0.1925,68.3,25.16,4.01,158.3
80000,81300,CUSCO,Urubamba,81301,Urubamba                                ,0.5351,76.93,60.16,9,825.2
80000,81300,CUSCO,Urubamba,81302,Chinchero                               ,0.3176,75.32,51.44,6.4,265.7
80000,81300,CUSCO,Urubamba,81303,Huayllabamba                            ,0.3778,73.1,49.57,7.59,404
80000,81300,CUSCO,Urubamba,81304,Machupicchu                             ,0.5962,77.75,70.21,10.82,924.4
80000,81300,CUSCO,Urubamba,81305,Maras                                   ,0.2887,72.91,50.63,5.45,241
80000,81300,CUSCO,Urubamba,81306,Ollantaytambo                           ,0.3451,71.64,40.87,6.25,399
80000,81300,CUSCO,Urubamba,81307,Yucay                                   ,0.5925,77.34,70.91,10.02,952.7
90000,90100,HUANCAVELICA,Huancavelica,90101,Huancavelica                            ,0.5131,62.3,73.73,10.48,833.2
90000,90100,HUANCAVELICA,Huancavelica,90102,Acobambilla                             ,0.2592,52.19,66.67,7.42,219.4
90000,90100,HUANCAVELICA,Huancavelica,90103,Acoria                                  ,0.1999,62.38,32.92,4.62,158.7
90000,90100,HUANCAVELICA,Huancavelica,90104,Conayca                                 ,0.2067,61.35,17.11,5.47,205.8
90000,90100,HUANCAVELICA,Huancavelica,90105,Cuenca                                  ,0.139,61.24,16.82,4.03,102.4
90000,90100,HUANCAVELICA,Huancavelica,90106,Huachocolpa                             ,0.3807,64.09,25.34,7.22,706.4
90000,90100,HUANCAVELICA,Huancavelica,90107,Huayllahuara                            ,0.2044,58.98,42.86,5.64,144.2
90000,90100,HUANCAVELICA,Huancavelica,90108,Izcuchaca                               ,0.2945,56.85,28.06,7.94,375.6
90000,90100,HUANCAVELICA,Huancavelica,90109,Laria                                   ,0.2385,59.57,60,5.64,179.1
90000,90100,HUANCAVELICA,Huancavelica,90110,Manta                                   ,0.2721,60.91,45.95,6.15,256.1
90000,90100,HUANCAVELICA,Huancavelica,90111,Mariscal Caceres    ,0.2421,58.17,50,6.53,189.9
90000,90100,HUANCAVELICA,Huancavelica,90112,Moya               ,0.2515,57.98,40.93,6.99,219.5
90000,90100,HUANCAVELICA,Huancavelica,90113,Nuevo Occoro     ,0.2032,61.59,41.52,5.24,142
90000,90100,HUANCAVELICA,Huancavelica,90114,Palca                                   ,0.2493,61.54,54.02,5.4,204.4
90000,90100,HUANCAVELICA,Huancavelica,90115,Pilchaca                                ,0.2821,59.39,40.07,5.81,322
90000,90100,HUANCAVELICA,Huancavelica,90116,Vilca                                   ,0.232,59.06,40.92,5.93,192.3
90000,90100,HUANCAVELICA,Huancavelica,90117,Yauli                                   ,0.1655,59.96,27.84,4.55,117.6
90000,90100,HUANCAVELICA,Huancavelica,90118,Ascension                               ,0.5235,68.54,64.32,9.67,851.4
90000,90100,HUANCAVELICA,Huancavelica,90119,Huando                                  ,0.1877,64.8,23.56,4.77,145.8
90000,90200,HUANCAVELICA,Acobamba,90201,Acobamba                                ,0.3586,70.39,45.18,7.02,403.5
90000,90200,HUANCAVELICA,Acobamba,90202,Andabamba                               ,0.1765,69.04,25.88,4.74,114.8
90000,90200,HUANCAVELICA,Acobamba,90203,Anta                                    ,0.155,70.67,22.44,3.91,101
90000,90200,HUANCAVELICA,Acobamba,90204,Caja                                    ,0.3201,71.67,34.62,5.34,388.8
90000,90200,HUANCAVELICA,Acobamba,90205,Marcas                                  ,0.2429,74.67,27.81,5.11,202.6
90000,90200,HUANCAVELICA,Acobamba,90206,Paucara                                 ,0.2307,72.51,39.79,5.2,158.9
90000,90200,HUANCAVELICA,Acobamba,90207,Pomacocha                               ,0.3341,73.03,50,6.11,329.8
90000,90200,HUANCAVELICA,Acobamba,90208,Rosario                                 ,0.1808,70.96,27.78,3.86,129.7
90000,90300,HUANCAVELICA,Angaraes,90301,Lircay                                  ,0.2863,67.94,38.05,5.32,298.3
90000,90300,HUANCAVELICA,Angaraes,90302,Anchonga                                ,0.1699,71.56,42.74,3.59,102.1
90000,90300,HUANCAVELICA,Angaraes,90303,Callanmarca                             ,0.251,75.57,40.07,4.09,217.1
90000,90300,HUANCAVELICA,Angaraes,90304,Ccochaccasa        ,0.3064,64.35,32.85,5.66,396.7
90000,90300,HUANCAVELICA,Angaraes,90305,Chincho                                 ,0.2284,69.49,26.95,5.65,181.5
90000,90300,HUANCAVELICA,Angaraes,90306,Congalla                                ,0.1682,66.33,39.42,4.08,102.7
90000,90300,HUANCAVELICA,Angaraes,90307,Huanca-Huanca     ,0.1863,67.49,23.85,4.02,151.7
90000,90300,HUANCAVELICA,Angaraes,90308,Huayllay Grande     ,0.2209,68.18,40.49,3.91,185.6
90000,90300,HUANCAVELICA,Angaraes,90309,Julcamarca                              ,0.4002,70.13,62.5,8.14,432.5
90000,90300,HUANCAVELICA,Angaraes,90310,San Antonio De Antaparco   ,0.2086,70.51,60,6.43,101.7
90000,90300,HUANCAVELICA,Angaraes,90311,Santo Tomas De Pata    ,0.3194,68.76,50,5.73,331
90000,90300,HUANCAVELICA,Angaraes,90312,Secclla                                 ,0.2386,70.64,34.58,5.32,185.4
90000,90400,HUANCAVELICA,Castrovirreyna,90401,Castrovirreyna                          ,0.322,59.81,38.65,6.78,420.6
90000,90400,HUANCAVELICA,Castrovirreyna,90402,Arma                                    ,0.228,64.9,35.34,5.56,178.7
90000,90400,HUANCAVELICA,Castrovirreyna,90403,Aurahua                                 ,0.2373,59.8,38.5,7.12,184.6
90000,90400,HUANCAVELICA,Castrovirreyna,90404,Capillas                                ,0.2948,57.69,44.44,6.99,322.6
90000,90400,HUANCAVELICA,Castrovirreyna,90405,Chupamarca                              ,0.2873,68.17,42.86,6.76,245
90000,90400,HUANCAVELICA,Castrovirreyna,90406,Cocas                                   ,0.269,59,45.45,6.01,265.6
90000,90400,HUANCAVELICA,Castrovirreyna,90407,Huachos                                 ,0.3552,61.34,53.13,8.11,410.5
90000,90400,HUANCAVELICA,Castrovirreyna,90408,Huamatambo     ,0.1653,55.33,0.52,6.82,546.8
90000,90400,HUANCAVELICA,Castrovirreyna,90409,Mollepampa                              ,0.2664,60.44,33.36,6.14,282.1
90000,90400,HUANCAVELICA,Castrovirreyna,90410,San Juan                                ,0.301,54.83,50,6.56,365
90000,90400,HUANCAVELICA,Castrovirreyna,90411,Santa Ana                               ,0.5853,63.64,66.67,9.08,1347.4
90000,90400,HUANCAVELICA,Castrovirreyna,90412,Tantara                                 ,0.348,64.54,42.86,8.09,396.8
90000,90400,HUANCAVELICA,Castrovirreyna,90413,Ticrapo                                 ,0.3764,64.07,29.63,7.8,605.2
90000,90500,HUANCAVELICA,Churcampa,90501,Churcampa                               ,0.3321,64.1,32.55,6.07,477.8
90000,90500,HUANCAVELICA,Churcampa,90502,Anco                                    ,0.1914,64.27,27,3.7,174
90000,90500,HUANCAVELICA,Churcampa,90503,Chinchihuasi                            ,0.2357,58.63,39.34,4.75,236.4
90000,90500,HUANCAVELICA,Churcampa,90504,El Carmen                               ,0.1634,59.51,12.89,4.43,156.1
90000,90500,HUANCAVELICA,Churcampa,90505,La Merced                               ,0.2914,67.32,45,6.5,258.9
90000,90500,HUANCAVELICA,Churcampa,90506,Locroja                                 ,0.2384,65.32,31.76,4.67,231.1
90000,90500,HUANCAVELICA,Churcampa,90507,Paucarbamba     ,0.1988,59.01,44.34,4.53,152.1
90000,90500,HUANCAVELICA,Churcampa,90508,San Miguel De Mayocc  ,0.3982,71.23,45,8,490.6
90000,90500,HUANCAVELICA,Churcampa,90509,San Pedro De Coris  ,0.4031,61.91,37.1,7.46,717.5
90000,90500,HUANCAVELICA,Churcampa,90510,Pachamarca                              ,0.2597,64.52,23.85,4.37,350.6
90000,90600,HUANCAVELICA,Huaytara,90601,Huaytara                                ,0.475,69.12,62.5,8.71,686.4
90000,90600,HUANCAVELICA,Huaytara,90602,Ayavi                                   ,0.3512,63.27,81.25,7.33,332.7
90000,90600,HUANCAVELICA,Huaytara,90603,Cordova                                 ,0.4608,63.12,36.7,8.6,940.3
90000,90600,HUANCAVELICA,Huaytara,90604,Huayacundo Arma   ,0.3581,67.99,55.56,7.44,371.3
90000,90600,HUANCAVELICA,Huaytara,90605,Laramarca                               ,0.3871,66.46,50,6.83,526.8
90000,90600,HUANCAVELICA,Huaytara,90606,Ocoyo                                   ,0.3668,62.64,15.48,7.38,820.7
90000,90600,HUANCAVELICA,Huaytara,90607,Pilpichaca                              ,0.2419,69.61,15.67,5.06,282.2
90000,90600,HUANCAVELICA,Huaytara,90608,Querco                                  ,0.257,62.6,30.25,6.16,254.3
90000,90600,HUANCAVELICA,Huaytara,90609,Quito-Arma                              ,0.2778,62.22,16.81,5.93,420.6
90000,90600,HUANCAVELICA,Huaytara,90610,San Antonio De Cusicancha ,0.2309,66.65,19.32,5.02,243.9
90000,90600,HUANCAVELICA,Huaytara,90611,San Francisco De Sangayaico ,0.3143,67.16,36.46,6.63,344.1
90000,90600,HUANCAVELICA,Huaytara,90612,San Isidro                              ,0.2624,60.12,59.09,6.69,203.9
90000,90600,HUANCAVELICA,Huaytara,90613,Santiago De Chocorvos  ,0.2977,60.75,39.56,5.79,362.3
90000,90600,HUANCAVELICA,Huaytara,90614,Santiago De Quirahuara   ,0.2955,64.28,45.45,5.87,304.2
90000,90600,HUANCAVELICA,Huaytara,90615,Santo Domingo De Capillas ,0.227,59.75,40.02,6.64,169.7
90000,90600,HUANCAVELICA,Huaytara,90616,Tambo                                   ,0.3248,58.84,42.86,6.52,431.9
90000,90700,HUANCAVELICA,Tayacaja,90701,Pampas                                  ,0.3743,69.13,44.68,7.53,449
90000,90700,HUANCAVELICA,Tayacaja,90702,Acostambo                               ,0.2795,71.82,29.07,4.92,308.2
90000,90700,HUANCAVELICA,Tayacaja,90703,Acraquia                                ,0.339,69.21,51.72,5.14,408.9
90000,90700,HUANCAVELICA,Tayacaja,90704,Ahuaycha                                ,0.234,65.85,42.71,5.16,181
90000,90700,HUANCAVELICA,Tayacaja,90705,Colcabamba                              ,0.2973,65.5,30.19,4.29,451.7
90000,90700,HUANCAVELICA,Tayacaja,90706,Daniel Hernandez   ,0.3205,67.91,40.86,5.5,383
90000,90700,HUANCAVELICA,Tayacaja,90707,Huachocolpa                             ,0.2043,63.9,48.62,6.37,117
90000,90700,HUANCAVELICA,Tayacaja,90709,Huaribamba                              ,0.2376,72.88,29.24,4.39,214.3
90000,90700,HUANCAVELICA,Tayacaja,90710,´ahuimpuquio                            ,0.416,71.25,34.67,5.07,849.9
90000,90700,HUANCAVELICA,Tayacaja,90711,Pazos                                   ,0.2105,72.73,41.97,5.11,127.4
90000,90700,HUANCAVELICA,Tayacaja,90713,Quishuar                                ,0.2341,73.53,44.44,4.47,170.2
90000,90700,HUANCAVELICA,Tayacaja,90714,Salcabamba                              ,0.2255,70.42,23.75,4.58,208
90000,90700,HUANCAVELICA,Tayacaja,90715,Salcahuasi                              ,0.2085,61.8,32.82,4.62,177.7
